Names,label,clean_tweet
تنأذىه الجظرب ظطذخف,0,تناذىه الجظرب ظطذخف
دكظا ضآأزث جةبمص,0,دكظا ضاازث جهبمص
لذىظز ءاإئ ةكخمى,0,لذىظز ءاائ هكخمى
ظطتضئ جثيشآئ ئركاف,0,ظطتضئ جثىشائ ئركاف
ثهطدي طلفخذؤ خحعش,0,ثهطدى طلفخذؤ خحعش
سصمظش ثخصاز حندؤطض,0,سصمظش ثخصاز حندؤطض
ىأبزذإ شهذفئد ضذخىغ,0,ىابزذا شهذفئد ضذخىغ
تةإيظق ظئءدشط بزإنج,0,تهاىظق ظئءدشط بزانج
ؤقىثدب ذئأا خذفزؤ,0,ؤقىثدب ذئاا خذفزؤ
هقضءيى ةغسؤثش حزاأش,0,هقضءىى هغسؤثش حزااش
دأتش اوةتآع ىزيرت,0,داتش اوهتاع ىزىرت
بسذل ؤطوش دشفتبر,0,بسذل ؤطوش دشفتبر
جكؤسظ ذزيظتا طئخب,0,جكؤسظ ذزىظتا طئخب
ثلةظاآ سشنحؤك نذأر,0,ثلهظاا سشنحؤك نذار
كاثشئن فمصغاة ؤرنئكد,0,كاثشئن فمصغاه ؤرنئكد
ىةسهعب رؤذث ثرىنح,0,ىهسهعب رؤذث ثرىنح
ئإةت ئاصج ومخدآة,0,ئاهت ئاصج ومخداه
رنضئى أسظلذي صئحء,0,رنضئى اسظلذى صئحء
عؤجشمذ غآفيإط خةئظ,0,عؤجشمذ غافىاط خهئظ
تزنمذف غثزعوس يوؤضدث,0,تزنمذف غثزعوس ىوؤضدث
دشقؤ طصيثف حةشص,0,دشقؤ طصىثف حهشص
ضرظقجن لزةؤ أوزكمس,0,ضرظقجن لزهؤ اوزكمس
عقتهة فءزج جشةءدح,0,عقتهه فءزج جشهءدح
سلأا إخةقط يحشمر,0,سلاا اخهقط ىحشمر
كطحق غعىقكح ءمدؤ,0,كطحق غعىقكح ءمدؤ
ضرجبحد ةوقؤصع ضرجع,0,ضرجبحد هوقؤصع ضرجع
شثؤدعظ ضذحآ جذحئا,0,شثؤدعظ ضذحا جذحئا
حوءع لؤتض زيحود,0,حوءع لؤتض زىحود
ظثغئ جايتؤ ندقي,0,ظثغئ جاىتؤ ندقى
إفؤعدز ءحمؤطس قربظ,0,افؤعدز ءحمؤطس قربظ
شتمحظث أزظس إأؤرل,0,شتمحظث ازظس ااؤرل
آبزش ءئؤب طثلظتو,0,ابزش ءئؤب طثلظتو
ولإمؤ مهشخك ةإغرخذ,0,ولامؤ مهشخك هاغرخذ
إحياوم أءيك عشقغرخ,0,احىاوم اءىك عشقغرخ
ظسعأ غقسضىي آغأك,0,ظسعا غقسضىى اغاك
شةماهخ قبنيصإ أتآلنر,0,شهماهخ قبنىصا اتالنر
تضجزن ىاتجع دآزء,0,تضجزن ىاتجع دازء
آهتةسض ظوإئمس رهيلإ,0,اهتهسض ظوائمس رهىلا
درفإض نائء إتعشآة,0,درفاض نائء اتعشاه
خكظهض هحطقئ ةءئص,0,خكظهض هحطقئ هءئص
عثحخ بخءلص اةآن,0,عثحخ بخءلص اهان
فوحرظز يحشآ ةهضظ,0,فوحرظز ىحشا ههضظ
وغضن غشخقزل جصذتءظ,0,وغضن غشخقزل جصذتءظ
قشةن عغبؤلك طأفص,0,قشهن عغبؤلك طافص
كأقثءا لضءي تأثة,0,كاقثءا لضءى تاثه
مءةاج نسعغإ لاءزغ,0,مءهاج نسعغا لاءزغ
ؤإئجخ ئإخوةص ثكصظ,0,ؤائجخ ئاخوهص ثكصظ
تيافظذ ونىحآس صجكسفأ,0,تىافظذ ونىحاس صجكسفا
جعاآ قرهبز طيفظ,0,جعاا قرهبز طىفظ
رهىك بآفمل لىمعآئ,0,رهىك بافمل لىمعائ
أؤقء زتشءخ إسأؤصه,0,اؤقء زتشءخ اساؤصه
كىئلم زصمفذآ نئيفثط,0,كىئلم زصمفذا نئىفثط
إضكبطا بكطآزد خازإض,0,اضكبطا بكطازد خازاض
وزآرأ ضآىكغط إدسا,0,وزارا ضاىكغط ادسا
إشلظبؤ خيعزشإ نآإد,0,اشلظبؤ خىعزشا نااد
صهخر إزحة عوياإد,0,صهخر ازحه عوىااد
أذسض غذلاحت زهدغبؤ,0,اذسض غذلاحت زهدغبؤ
آسئم شاأىحف طرئنو,0,اسئم شااىحف طرئنو
وةأا لبمؤوى ىنحذإؤ,0,وهاا لبمؤوى ىنحذاؤ
هيبؤ وزءح صأؤب,0,هىبؤ وزءح صاؤب
بلضىؤه قكدهغ ذسإفو,0,بلضىؤه قكدهغ ذسافو
ءابآد دجقغي نارثج,0,ءاباد دجقغى نارثج
دكمإضء ردفظجأ تثءإخآ,0,دكماضء ردفظجا تثءاخا
إوتىم ثدموص دقحضكم,0,اوتىم ثدموص دقحضكم
دهضات نىزآؤف نهشس,0,دهضات نىزاؤف نهشس
حلضة ظهمرة طحظش,0,حلضه ظهمره طحظش
زدكي تكءل مأفت,0,زدكى تكءل مافت
دإىؤأغ نصبإرو ذىأثنآ,0,داىؤاغ نصبارو ذىاثنا
طشضص ةفذل ؤزذء,0,طشضص هفذل ؤزذء
تخيق كمءئ خصشن,0,تخىق كمءئ خصشن
آسغهت الطفة نذءمج,0,اسغهت الطفه نذءمج
خرإحج ءآاظط رظؤإجه,0,خراحج ءااظط رظؤاجه
حإخأر لهكخاس تثوف,0,حاخار لهكخاس تثوف
وطنيئث غبذءي شتسإم,0,وطنىئث غبذءى شتسام
وذفزكأ لكئه سظأئ,0,وذفزكا لكئه سظائ
هشطقوس ئأخف دةهل,0,هشطقوس ئاخف دههل
صيهضع نامؤ تىفوطض,0,صىهضع نامؤ تىفوطض
ظغدىش فرطضجع نخدزةآ,0,ظغدىش فرطضجع نخدزها
نوقىةش سآعص ذتكي,0,نوقىهش ساعص ذتكى
بحيدظ لكئم ظعشثمت,0,بحىدظ لكئم ظعشثمت
أىاحشغ بأعهض لدءذو,0,اىاحشغ باعهض لدءذو
ضبلج طيةه كىزف,0,ضبلج طىهه كىزف
هكذدثة ذنكى ظءجةشئ,0,هكذدثه ذنكى ظءجهشئ
زحدآؤئ آحتءغب كنئءثخ,0,زحداؤئ احتءغب كنئءثخ
ناخذإ شىدؤسق خمطحز,0,ناخذا شىدؤسق خمطحز
خئىصس خرئحظ عيكقص,0,خئىصس خرئحظ عىكقص
إةحلا أيقآة يدتفى,0,اهحلا اىقاه ىدتفى
ىمارأ همثدلش يهطبد,0,ىمارا همثدلش ىهطبد
لضآط فصئغرا أآاسء,0,لضاط فصئغرا اااسء
عضغرؤأ اةفىحس لصشدسذ,0,عضغرؤا اهفىحس لصشدسذ
دئاأةش ضثءيذت إكعاآظ,0,دئااهش ضثءىذت اكعااظ
ثصرئقز شىزقاد زئوس,0,ثصرئقز شىزقاد زئوس
لؤشذأي ئكضدؤذ ازهج,0,لؤشذاى ئكضدؤذ ازهج
أءطثس ؤضأء بمظش,0,اءطثس ؤضاء بمظش
وبقىذء خظفآق جظلع,0,وبقىذء خظفاق جظلع
ثيرصخد خثهذض دآةزق,0,ثىرصخد خثهذض داهزق
خنغتفث ةكنظش حخإك,0,خنغتفث هكنظش حخاك
قرىزكم كموصتآ ضىوخسك,0,قرىزكم كموصتا ضىوخسك
عىؤوئإ صهيخظق شئضع,0,عىؤوئا صهىخظق شئضع
فهمحظء خحيظق آنبرؤ,0,فهمحظء خحىظق انبرؤ
ؤإرنيآ صفجلؤء عسلت,0,ؤارنىا صفجلؤء عسلت
نمغة أكقيظ ئذغح,0,نمغه اكقىظ ئذغح
فهدشض شذأى صةقينخ,0,فهدشض شذاى صهقىنخ
تحؤخها خحجؤ شأإقذه,0,تحؤخها خحجؤ شااقذه
بؤظاصأ ؤكشرمث ثطصظلء,0,بؤظاصا ؤكشرمث ثطصظلء
كءثإ باذس ظسضلبإ,0,كءثا باذس ظسضلبا
ئذعق ودشؤسض آإمش,0,ئذعق ودشؤسض اامش
وذرغ لآحئضج زءةي,0,وذرغ لاحئضج زءهى
ثمتءن ىطغيل وعؤءفا,0,ثمتءن ىطغىل وعؤءفا
عوكخء كجزو ةنبزإؤ,0,عوكخء كجزو هنبزاؤ
هةفلوئ ةقظكه فخسة,0,ههفلوئ هقظكه فخسه
عيلح شمعقز تازظهأ,0,عىلح شمعقز تازظها
حخيلفص دظذوهة شنؤط,0,حخىلفص دظذوهه شنؤط
ؤناش ظداح ترضنظذ,0,ؤناش ظداح ترضنظذ
شىمود بوركا ءضلصدي,0,شىمود بوركا ءضلصدى
قرءضو ىشطه ىرلفوإ,0,قرءضو ىشطه ىرلفوا
تنلؤ غأئذ فيزرو,0,تنلؤ غائذ فىزرو
ؤذيطب دحبءئط شئوظغ,0,ؤذىطب دحبءئط شئوظغ
بقومظإ يبةمدف بروسء,0,بقومظا ىبهمدف بروسء
إلجآ ئرةؤنل هجحصىو,0,الجا ئرهؤنل هجحصىو
خسري طكبوى ثئةزتء,0,خسرى طكبوى ثئهزتء
كأفءث ماعسحت قروحنل,0,كافءث ماعسحت قروحنل
زةجح قآمصئ آخبازم,0,زهجح قامصئ اخبازم
ءعإيئ أبمص ؤعرا,0,ءعاىئ ابمص ؤعرا
ىإبل سغكمتى لوظدث,0,ىابل سغكمتى لوظدث
زسيحو ءىنبوث جةتب,0,زسىحو ءىنبوث جهتب
ىحأئ يباوأخ وتىدء,0,ىحائ ىباواخ وتىدء
رويهثن زرآط تكقآخ,0,روىهثن زراط تكقاخ
كؤسءلق ءشدي وداز,0,كؤسءلق ءشدى وداز
ظكأغ ئوطك ئنثرسط,0,ظكاغ ئوطك ئنثرسط
ونغأآ كسىلد غإحق,0,ونغاا كسىلد غاحق
نطويخح ةطحثهآ وئذدق,0,نطوىخح هطحثها وئذدق
ءعإر هطصىز نمئذقظ,0,ءعار هطصىز نمئذقظ
مئإغذس جحوسخء لخرأ,0,مئاغذس جحوسخء لخرا
زرذخدس ءلومك ذةبسك,0,زرذخدس ءلومك ذهبسك
وهفمض مصتذحه نظةسد,0,وهفمض مصتذحه نظهسد
ضذىصب تضهلةء دهظص,0,ضذىصب تضهلهء دهظص
ءورف ضلنث ةقئشر,0,ءورف ضلنث هقئشر
تخيد ؤثجءإل ءإثد,0,تخىد ؤثجءال ءاثد
دلثج البسىر ةوغت,0,دلثج البسىر هوغت
آهةزضن بسآن ءكفأه,0,اههزضن بسان ءكفاه
دخعض ئبزصف هدفع,0,دخعض ئبزصف هدفع
ثظؤعر آنثع عوخدكج,0,ثظؤعر انثع عوخدكج
هصثفل ريؤءىت دهؤشةص,0,هصثفل رىؤءىت دهؤشهص
رإكزل عقذه رطزؤخ,0,راكزل عقذه رطزؤخ
ئفبهحن خقصا تءوإض,0,ئفبهحن خقصا تءواض
حءيذخ جشزانء بمطي,0,حءىذخ جشزانء بمطى
شءخضم كجتئةا متجإى,0,شءخضم كجتئها متجاى
قسغآو كغآام هغخط,0,قسغاو كغاام هغخط
عأها رأذب دةإرو,0,عاها راذب دهارو
حؤذظلث ىهمب اتسو,0,حؤذظلث ىهمب اتسو
زشجظ سوخنةب رإسئة,0,زشجظ سوخنهب راسئه
قافط أجغدس نةطذ,0,قافط اجغدس نهطذ
ثحغر ركآقتو ظكشقى,0,ثحغر ركاقتو ظكشقى
ثحسطدن ؤاةضء ضبةفي,0,ثحسطدن ؤاهضء ضبهفى
هحضصل جيرخ شعأة,0,هحضصل جىرخ شعاه
لثذز سدتعح وضطع,0,لثذز سدتعح وضطع
ضبخنئ نرزغعؤ يكذأ,0,ضبخنئ نرزغعؤ ىكذا
نىفزغ ةسخل ءكهعلخ,0,نىفزغ هسخل ءكهعلخ
ذأثزخم زهوطب ءظاح,0,ذاثزخم زهوطب ءظاح
كىءث نيحهس رآشغكي,0,كىءث نىحهس راشغكى
هزضلشح كثةتار ئخجق,0,هزضلشح كثهتار ئخجق
مجسي آكةىر تؤطحف,0,مجسى اكهىر تؤطحف
ىغةأإ عضآخ آئاتدر,0,ىغهاا عضاخ ائاتدر
آبعصنة سجؤغ جآحىك,0,ابعصنه سجؤغ جاحىك
شىآءو ظإبق ظذكخر,0,شىاءو ظابق ظذكخر
ءازخ ئفبه أعمثخ,0,ءازخ ئفبه اعمثخ
اهضءم تأثجص قطصاآ,0,اهضءم تاثجص قطصاا
حضىنرت ثفوعغذ طنهثظح,0,حضىنرت ثفوعغذ طنهثظح
ئذغأب أجزيشن رشصهطف,0,ئذغاب اجزىشن رشصهطف
ؤةخحأ تإصل وكنغ,0,ؤهخحا تاصل وكنغ
كخئنذ نإجش إبزجىك,0,كخئنذ ناجش ابزجىك
بلايئ هذاثر غبخاث,0,بلاىئ هذاثر غبخاث
وةنآ زنضب إوطيئن,0,وهنا زنضب اوطىئن
دطكرح ءئآذأص نءضف,0,دطكرح ءئاذاص نءضف
وشدخذح ونخية ءشزصمن,0,وشدخذح ونخىه ءشزصمن
روغفظ لخأطتج ضؤشحفخ,0,روغفظ لخاطتج ضؤشحفخ
رآنعب صذخثآ ئفشه,0,رانعب صذخثا ئفشه
طشؤغو خآؤىأض سحكت,0,طشؤغو خاؤىاض سحكت
ذثوض طدتشىة تاهذط,0,ذثوض طدتشىه تاهذط
ئضنؤد آخنيئش إنشظعو,0,ئضنؤد اخنىئش انشظعو
ظضهف إأثءآظ مفذظ,0,ظضهف ااثءاظ مفذظ
اوطبه سويص فلؤض,0,اوطبه سوىص فلؤض
وغبضئ إعبآ وفطآبض,0,وغبضئ اعبا وفطابض
ىكلفض اصظتل أطصوب,0,ىكلفض اصظتل اطصوب
خإىحء أنضؤاء ىآعزوك,0,خاىحء انضؤاء ىاعزوك
عطغمخق عئيءمت ءئمزخؤ,0,عطغمخق عئىءمت ءئمزخؤ
مئزوقت ضيإة عمطإق,0,مئزوقت ضىاه عمطاق
شلزءثد ةجاعغف ثتقلإ,0,شلزءثد هجاعغف ثتقلا
مىغس دغظعسذ ءعقتج,0,مىغس دغظعسذ ءعقتج
مدذض مطلدا ئثقتظ,0,مدذض مطلدا ئثقتظ
ؤظجن يخنآإل كصطث,0,ؤظجن ىخناال كصطث
ذزىحآث نسأل احقزلك,0,ذزىحاث نسال احقزلك
خثهعو آبثتءف هخنؤ,0,خثهعو ابثتءف هخنؤ
لعتسغض يإىب إهحىئغ,0,لعتسغض ىاىب اهحىئغ
ةتزلش بىإت يئخثج,0,هتزلش بىات ىئخثج
هنآضبى نثذلدع نستقبع,0,هناضبى نثذلدع نستقبع
فزنلض ةثلحم حضآك,0,فزنلض هثلحم حضاك
ؤمإآء تةدشمك ىضمحد,0,ؤمااء تهدشمك ىضمحد
ظزفأرئ سهقكل دوثءكت,0,ظزفارئ سهقكل دوثءكت
بفؤمل جخىئق ىثفبءه,0,بفؤمل جخىئق ىثفبءه
إلفق ضهغىئ طعزإةق,0,الفق ضهغىئ طعزاهق
دبإرتؤ ادصؤذأ ظةئأق,0,دبارتؤ ادصؤذا ظهئاق
ىزرإل ؤئفد ؤغقر,0,ىزرال ؤئفد ؤغقر
ذإءد يضقنآ طرقم,0,ذاءد ىضقنا طرقم
هتثعدخ آزدظي ظغنل,0,هتثعدخ ازدظى ظغنل
تفسش طفعؤ ؤسجشإخ,0,تفسش طفعؤ ؤسجشاخ
ءىأتغ ةصدبوق ذفةئ,0,ءىاتغ هصدبوق ذفهئ
تعرخ هطفكمز ذبةسخم,0,تعرخ هطفكمز ذبهسخم
ىنشح سضظطتى دةتفشب,0,ىنشح سضظطتى دهتفشب
اودريز أصنغط هيأز,0,اودرىز اصنغط هىاز
ءضرسحم وعية وفرمسص,0,ءضرسحم وعىه وفرمسص
زأمءثع آصإنث بمشحني,0,زامءثع اصانث بمشحنى
ةدؤقسل قئنضك رطشكنو,0,هدؤقسل قئنضك رطشكنو
لاطؤو آطةدمغ نءرك,0,لاطؤو اطهدمغ نءرك
ذظكما ءصعؤ جعضهغب,0,ذظكما ءصعؤ جعضهغب
سلخظ آشعسأم تآصةؤ,0,سلخظ اشعسام تاصهؤ
خحنأ عرخاآم ةئؤهخ,0,خحنا عرخاام هئؤهخ
فطحقغآ ةإظحفد ذاضمثد,0,فطحقغا هاظحفد ذاضمثد
تشمع ضنشى جفإة,0,تشمع ضنشى جفاه
بزجفئ آكةىئ ئصاثءل,0,بزجفئ اكهىئ ئصاثءل
حءىآه غدىب ةئىفب,0,حءىاه غدىب هئىفب
طآأعص دذآق حىؤذين,0,طااعص دذاق حىؤذىن
شئطظف طثلةاء كىثمجأ,0,شئطظف طثلهاء كىثمجا
كنذش ئةثحأ اذعآخك,0,كنذش ئهثحا اذعاخك
كةنإ أطخسبآ فطظؤ,0,كهنا اطخسبا فطظؤ
صةلضهذ ضخشغى مؤضا,0,صهلضهذ ضخشغى مؤضا
جفذي ملدخاش ةضتخ,0,جفذى ملدخاش هضتخ
كخؤشه شزنك خلىرعه,0,كخؤشه شزنك خلىرعه
ثلشفة فصهىشط حثآلإ,0,ثلشفه فصهىشط حثالا
ستاخ مئقطف ىإاذطي,0,ستاخ مئقطف ىااذطى
رأخطت ءمرطبذ حهكقف,0,راخطت ءمرطبذ حهكقف
خظإغ قمكدز ؤدءشح,0,خظاغ قمكدز ؤدءشح
ئذآإهز آخوتبع تشجثهغ,0,ئذااهز اخوتبع تشجثهغ
صةذء ضةظسج عوسصخ,0,صهذء ضهظسج عوسصخ
جلةىح ثذحوؤ آسضفز,0,جلهىح ثذحوؤ اسضفز
قبأضاد ىتمعش ازلهأو,0,قباضاد ىتمعش ازلهاو
ؤيكذ غءضلأ ىءخي,0,ؤىكذ غءضلا ىءخى
جعدذ ذأةصي ثظمصإ,0,جعدذ ذاهصى ثظمصا
قذؤآ ثمياص ؤهأج,0,قذؤا ثمىاص ؤهاج
دإحفرم قيمعاث فآظش,0,داحفرم قىمعاث فاظش
ءوأسر صهذطؤ ؤئلشاأ,0,ءواسر صهذطؤ ؤئلشاا
اوءرف هخصسو ؤوىك,0,اوءرف هخصسو ؤوىك
دةتظ جهىفاق نءشضآر,0,دهتظ جهىفاق نءشضار
شتقؤئ ضخزح خيقنج,0,شتقؤئ ضخزح خىقنج
ثعشؤى قثسزف كزتوأ,0,ثعشؤى قثسزف كزتوا
ظءقات نقحبط إذحثس,0,ظءقات نقحبط اذحثس
طقشز نجخح جوآهظؤ,0,طقشز نجخح جواهظؤ
بءشس دحعيصج ظاقآغ,0,بءشس دحعىصج ظاقاغ
ءبىرآح ىجءأ خثتظطي,0,ءبىراح ىجءا خثتظطى
رادصهث إتويؤ عىثخ,0,رادصهث اتوىؤ عىثخ
دشرص نبذو نضلجغا,0,دشرص نبذو نضلجغا
صذفىةؤ عهنئ دثسذئ,0,صذفىهؤ عهنئ دثسذئ
شزإثاة ونفر فزنو,0,شزاثاه ونفر فزنو
صهعمح كأىجوش غصطضدن,0,صهعمح كاىجوش غصطضدن
إثبحرذ يلىأت كلىة,0,اثبحرذ ىلىات كلىه
صلةعهك قيةطك فجلس,0,صلهعهك قىهطك فجلس
خةضر آخحب سذىآص,0,خهضر اخحب سذىاص
ؤنثجل ثآشمبء غفشي,0,ؤنثجل ثاشمبء غفشى
يءقوىن مسفظءص ياإطآ,0,ىءقوىن مسفظءص ىااطا
أطمهضك طسمءلخ ةىئاف,0,اطمهضك طسمءلخ هىئاف
ذإظن المطس مطقص,0,ذاظن المطس مطقص
ضعغأجذ ئثفمض طذدئ,0,ضعغاجذ ئثفمض طذدئ
وةإط آهظاج شركءئ,0,وهاط اهظاج شركءئ
ابهم شيسقص هكدجر,0,ابهم شىسقص هكدجر
بإدأس عاوزخ منآزخ,0,باداس عاوزخ منازخ
ذشمقن حسخض ؤىغعث,0,ذشمقن حسخض ؤىغعث
قبكذصغ خموئظث قؤحظئز,0,قبكذصغ خموئظث قؤحظئز
آذإؤر آظءؤخ ةىسبث,0,اذاؤر اظءؤخ هىسبث
شوقآسج آشغأد أصخط,0,شوقاسج اشغاد اصخط
ةفثخ وطىقخغ شضئبس,0,هفثخ وطىقخغ شضئبس
مءنفدذ عاذؤضء ىءغةآن,0,مءنفدذ عاذؤضء ىءغهان
فغأاظ فضأد حضوغ,0,فغااظ فضاد حضوغ
هرطضأء قظثرج خدسج,0,هرطضاء قظثرج خدسج
رجؤع احقطهى ضصطأل,0,رجؤع احقطهى ضصطال
وفتآ ىكهحق ذتآغقن,0,وفتا ىكهحق ذتاغقن
قمآيهص زفحوؤا حشمجل,0,قماىهص زفحوؤا حشمجل
سمبلغو تضنئص ؤضطئش,0,سمبلغو تضنئص ؤضطئش
حسمت يقآتؤإ صظبفحض,0,حسمت ىقاتؤا صظبفحض
ئطدذ ئرمءصذ بىلصاث,0,ئطدذ ئرمءصذ بىلصاث
